Date,Residuals
2023-05-02,312.38596999999936
2023-05-02,309.35862624999936
2023-05-02,305.16526687499936
2023-05-02,303.30979812499936
2023-05-02,302.89964187499936
2023-05-02,303.98167312499936
2023-05-02,303.61253249999936
2023-05-02,303.17503249999936
2023-05-02,303.08323562499936
2023-05-02,303.56956374999936
2023-05-02,302.51878249999936
2023-05-02,302.59104812499936
2023-05-02,303.56565749999936
2023-05-02,303.05784499999936
2023-05-02,301.29026687499936
2023-05-02,299.02659499999936
2023-05-02,298.65159499999936
2023-05-02,297.63401687499936
2023-05-02,296.79417312499936
2023-05-02,296.09690749999936
2023-05-02,297.21018874999936
2023-05-02,299.76682937499936
2023-05-02,303.90159499999936
2023-05-02,305.33909499999936
2023-05-02,307.64768874999936
2023-05-02,307.84690749999936
2023-05-02,305.88596999999936
2023-05-02,305.51878249999936
2023-05-02,305.93675124999936
2023-05-02,306.03245437499936
2023-05-02,305.57346999999936
2023-05-02,304.88596999999936
2023-05-02,305.11643874999936
2023-05-02,306.64768874999936
2023-05-02,305.00511062499936
2023-05-02,303.25901687499936
2023-05-02,302.22776687499936
2023-05-02,299.59690749999936
2023-05-02,297.98753249999936
2023-05-02,298.68089187499936
2023-05-02,299.48948562499936
2023-05-02,296.96995437499936
2023-05-02,293.92112624999936
2023-05-02,292.94846999999936
2023-05-02,293.68870437499936
2023-05-02,295.76487624999936
2023-05-02,297.90354812499936
2023-05-02,300.68284499999936
2023-05-02,302.68675124999936
2023-05-02,307.12034499999936
2023-05-02,308.95237624999936
2023-05-02,311.85276687499936
2023-05-02,314.28050124999936
2023-05-02,312.96214187499936
2023-05-02,311.58714187499936
2023-05-02,310.93675124999936
2023-05-02,309.02854812499936
2023-05-02,304.72386062499936
2023-05-02,300.89378249999936
2023-05-02,297.63206374999936
2023-05-02,293.86057937499936
2023-05-02,292.81565749999936
2023-05-02,291.82151687499936
2023-05-02,292.96604812499936
2023-05-02,298.04026687499936
2023-05-02,303.32932937499936
2023-05-02,309.16136062499936
2023-05-02,314.00706374999936
2023-05-02,317.00315749999936
2023-05-02,314.75315749999936
2023-05-02,311.64768874999936
2023-05-02,307.91331374999936
2023-05-02,302.72776687499936
2023-05-02,298.64182937499936
2023-05-02,292.55003249999936
2023-05-02,288.04221999999936
2023-05-02,287.10862624999936
2023-05-02,287.11839187499936
2023-05-02,288.22776687499936
2023-05-02,290.71214187499936
2023-05-02,295.99143874999936
2023-05-02,300.34300124999936
2023-05-02,304.78245437499936
2023-05-02,307.16917312499936
2023-05-02,307.23948562499936
2023-05-02,305.62815749999936
2023-05-02,302.86448562499936
2023-05-02,300.45628249999936
2023-05-02,298.20432937499936
2023-05-02,296.88792312499936
2023-05-02,296.40550124999936
2023-05-02,296.68870437499936
2023-05-02,298.99729812499936
2023-05-02,302.46409499999936
2023-05-02,306.26487624999936
2023-05-02,308.72971999999936
2023-05-02,309.92503249999936
2023-05-02,312.11448562499936
2023-05-02,316.69261062499936
2023-05-02,320.53636062499936
2023-05-02,324.00120437499936
2023-05-02,325.92698562499936
2023-05-02,326.94065749999936
2023-05-02,327.37815749999936
2023-05-02,328.56175124999936
2023-05-02,328.51682937499936
2023-05-02,326.65159499999936
2023-05-02,324.78636062499936
2023-05-02,321.66526687499936
2023-05-02,318.53831374999936
2023-05-02,315.78831374999936
2023-05-02,314.56761062499936
2023-05-02,313.62815749999936
2023-05-02,311.19456374999936
2023-05-02,308.89573562499936
2023-05-02,307.23753249999936
2023-05-02,305.28636062499936
2023-05-02,304.49339187499936
2023-05-02,302.13011062499936
2023-05-02,301.07346999999936
2023-05-02,296.66721999999936
2023-05-02,293.33909499999936
2023-05-02,290.76682937499936
2023-05-02,289.07737624999936
2023-05-02,286.32151687499936
2023-05-02,286.87425124999936
2023-05-02,289.53831374999936
2023-05-02,292.86643874999936
2023-05-02,297.93675124999936
2023-05-02,302.38596999999936
2023-05-02,307.81175124999936
2023-05-02,309.61448562499936
2023-05-02,310.20432937499936
2023-05-02,307.82151687499936
2023-05-02,305.62034499999936
2023-05-02,302.05589187499936
2023-05-02,296.41917312499936
2023-05-02,291.28440749999936
2023-05-02,286.39964187499936
2023-05-02,281.39964187499936
2023-05-02,278.05784499999936
2023-05-02,276.96800124999936
2023-05-02,279.38401687499936
2023-05-02,285.49143874999936
2023-05-02,290.38596999999936
2023-05-02,294.05393874999936
2023-05-02,298.06761062499936
2023-05-02,302.11253249999936
2023-05-02,304.29612624999936
2023-05-02,306.92893874999936
2023-05-02,307.10276687499936
2023-05-02,304.95237624999936
2023-05-02,300.98167312499936
2023-05-02,299.24534499999936
2023-05-02,297.95628249999936
2023-05-02,298.09495437499936
2023-05-02,299.87229812499936
2023-05-02,301.22386062499936
2023-05-02,303.21995437499936
2023-05-02,304.38987624999936
2023-05-02,306.87229812499936
2023-05-02,310.99143874999936
2023-05-02,312.95237624999936
2023-05-02,314.05784499999936
2023-05-02,316.59690749999936
2023-05-02,318.71800124999936
2023-05-02,321.25120437499936
2023-05-02,321.31175124999936
2023-05-02,321.73948562499936
2023-05-02,321.62815749999936
2023-05-02,322.68870437499936
2023-05-02,324.61253249999936
2023-05-02,326.53440749999936
2023-05-02,326.67698562499936
2023-05-02,326.72190749999936
2023-05-02,325.73557937499936
2023-05-02,323.94651687499936
2023-05-02,321.35471999999936
2023-05-02,317.63401687499936
2023-05-02,313.70042312499936
2023-05-02,310.44065749999936
2023-05-02,307.38596999999936
2023-05-02,304.79026687499936
2023-05-02,303.22776687499936
2023-05-02,303.21995437499936
2023-05-02,304.46409499999936
2023-05-02,305.15354812499936
2023-05-02,305.21800124999936
2023-05-02,304.96409499999936
2023-05-02,304.27854812499936
2023-05-02,301.31956374999936
2023-05-02,296.80784499999936
2023-05-02,292.64182937499936
2023-05-02,288.75120437499936
2023-05-02,285.61643874999936
2023-05-02,281.25511062499936
2023-05-02,279.99925124999936
2023-05-02,280.24339187499936
2023-05-02,284.47971999999936
2023-05-02,289.26096999999936
2023-05-02,293.77854812499936
2023-05-02,296.40745437499936
2023-05-02,299.57932937499936
2023-05-02,301.05003249999936
2023-05-02,300.14964187499936
2023-05-02,299.00901687499936
2023-05-02,296.56956374999936
2023-05-02,295.44651687499936
2023-05-02,293.44846999999936
2023-05-02,293.66331374999936
2023-05-02,294.27464187499936
2023-05-02,296.98948562499936
2023-05-02,299.51487624999936
2023-05-02,302.26682937499936
2023-05-02,305.70628249999936
2023-05-02,309.53050124999936
2023-05-02,314.16917312499936
2023-05-02,317.01096999999936
2023-05-02,317.06175124999936
2023-05-02,314.42698562499936
2023-05-02,310.52268874999936
2023-05-02,306.24534499999936
2023-05-02,303.44651687499936
2023-05-02,302.73948562499936
2023-05-02,301.98557937499936
2023-05-02,302.93675124999936
2023-05-02,302.01096999999936
2023-05-02,301.66331374999936
2023-05-02,302.37229812499936
2023-05-02,304.75706374999936
2023-05-02,309.11057937499936
2023-05-02,313.59495437499936
2023-05-02,317.00315749999936
2023-05-02,319.03636062499936
2023-05-02,318.76292312499936
2023-05-02,319.50120437499936
2023-05-02,319.61643874999936
2023-05-02,317.65745437499936
2023-05-02,314.04026687499936
2023-05-02,309.60081374999936
2023-05-02,305.00901687499936
2023-05-02,300.28245437499936
2023-05-02,295.53636062499936
2023-05-02,292.32932937499936
2023-05-02,290.71604812499936
2023-05-02,288.06370437499936
2023-05-02,286.86839187499936
2023-05-02,287.81565749999936
2023-05-02,289.77854812499936
2023-05-02,293.67307937499936
2023-05-02,297.50120437499936
2023-05-02,301.71800124999936
2023-05-02,303.67698562499936
2023-05-02,304.47386062499936
2023-05-02,304.32346999999936
2023-05-02,303.55784499999936
2023-05-02,303.21018874999936
2023-05-02,304.65745437499936
2023-05-02,305.70823562499936
2023-05-02,304.21800124999936
2023-05-02,301.52268874999936
2023-05-02,300.63596999999936
2023-05-02,301.30979812499936
2023-05-02,301.63401687499936
2023-05-02,301.54807937499936
2023-05-02,302.69065749999936
2023-05-02,305.01292312499936
2023-05-02,305.70628249999936
2023-05-02,307.00120437499936
2023-05-02,308.51487624999936
2023-05-02,310.02073562499936
2023-05-02,309.70823562499936
2023-05-02,309.75706374999936
2023-05-02,312.70628249999936
2023-05-02,315.36448562499936
2023-05-02,313.91917312499936
2023-05-02,310.88206374999936
2023-05-02,308.96018874999936
2023-05-02,306.47190749999936
2023-05-02,303.72190749999936
2023-05-02,300.79026687499936
2023-05-02,300.41136062499936
2023-05-02,302.01096999999936
2023-05-02,302.74925124999936
2023-05-02,304.27268874999936
2023-05-02,306.84690749999936
2023-05-02,308.46800124999936
2023-05-02,309.58323562499936
2023-05-02,310.66331374999936
2023-05-02,312.10471999999936
2023-05-02,314.33909499999936
2023-05-02,314.96409499999936
2023-05-02,316.48753249999936
2023-05-02,316.73362624999936
2023-05-02,316.53636062499936
2023-05-02,315.36839187499936
2023-05-02,314.07151687499936
2023-05-02,312.87815749999936
2023-05-02,312.33909499999936
2023-05-02,313.78440749999936
2023-05-02,315.03245437499936
2023-05-02,313.69651687499936
2023-05-02,309.76292312499936
2023-05-02,307.89768874999936
2023-05-02,307.86448562499936
2023-05-02,308.08323562499936
2023-05-02,307.48948562499936
2023-05-02,304.02073562499936
2023-05-02,302.14182937499936
2023-05-02,303.82737624999936
2023-05-02,306.67307937499936
2023-05-02,309.89768874999936
2023-05-02,311.22581374999936
2023-05-02,308.71214187499936
2023-05-02,306.02464187499936
2023-05-02,303.40550124999936
2023-05-02,301.21409499999936
2023-05-02,299.23753249999936
2023-05-02,298.85276687499936
2023-05-02,295.42698562499936
2023-05-02,296.33909499999936
2023-05-02,298.83518874999936
2023-05-02,302.33128249999936
2023-05-02,306.80784499999936
2023-05-02,311.19261062499936
2023-05-02,315.97971999999936
2023-05-02,318.48753249999936
2023-05-02,321.10667312499936
2023-05-02,321.81175124999936
2023-05-02,319.02073562499936
2023-05-02,312.04807937499936
2023-05-02,304.65354812499936
2023-05-02,295.56370437499936
2023-05-02,288.48557937499936
2023-05-02,283.67112624999936
2023-05-02,282.12034499999936
2023-05-02,281.15550124999936
2023-05-02,281.88011062499936
2023-05-02,282.35667312499936
2023-05-02,287.78440749999936
2023-05-02,291.43675124999936
2023-05-02,294.59300124999936
2023-05-02,297.50901687499936
2023-05-02,300.06370437499936
2023-05-02,301.51292312499936
2023-05-02,303.65550124999936
2023-05-02,306.35862624999936
2023-05-02,307.74143874999936
2023-05-02,307.94651687499936
2023-05-02,306.06565749999936
2023-05-02,304.05393874999936
2023-05-02,303.40745437499936
2023-05-02,303.54221999999936
2023-05-02,301.70432937499936
2023-05-02,300.71800124999936
2023-05-02,298.47776687499936
2023-05-02,296.98362624999936
2023-05-02,297.12620437499936
2023-05-02,300.72581374999936
2023-05-02,302.77268874999936
2023-05-02,305.90745437499936
2023-05-02,309.52464187499936
2023-05-02,314.49534499999936
2023-05-02,318.22581374999936
2023-05-02,322.29807937499936
2023-05-02,323.33323562499936
2023-05-02,324.49729812499936
2023-05-02,323.58714187499936
2023-05-02,321.38792312499936
2023-05-02,318.85081374999936
2023-05-02,314.45237624999936
2023-05-02,310.98557937499936
2023-05-02,309.41917312499936
2023-05-02,308.79417312499936
2023-05-02,305.80198562499936
2023-05-02,303.02659499999936
2023-05-02,301.21604812499936
2023-05-02,299.60862624999936
2023-05-02,298.03245437499936
2023-05-02,298.15940749999936
2023-05-02,299.76292312499936
2023-05-02,299.72581374999936
2023-05-02,298.65550124999936
2023-05-02,299.07737624999936
2023-05-02,298.23557937499936
2023-05-02,299.26682937499936
2023-05-02,299.07151687499936
2023-05-02,299.76682937499936
2023-05-02,300.21409499999936
2023-05-02,298.18675124999936
2023-05-02,297.41526687499936
2023-05-02,299.17307937499936
2023-05-02,300.16917312499936
2023-05-02,298.58128249999936
2023-05-02,297.95432937499936
2023-05-02,299.53636062499936
2023-05-02,302.36057937499936
2023-05-02,304.11448562499936
2023-05-02,305.68870437499936
2023-05-02,308.56370437499936
2023-05-02,309.55003249999936
2023-05-02,307.70628249999936
2023-05-02,307.33518874999936
2023-05-02,308.14378249999936
2023-05-02,307.93284499999936
2023-05-02,306.22386062499936
2023-05-02,306.05003249999936
2023-05-02,305.92112624999936
2023-05-02,305.33323562499936
2023-05-02,303.82542312499936
2023-05-02,303.40550124999936
2023-05-02,302.91917312499936
2023-05-02,299.62229812499936
2023-05-02,296.93284499999936
2023-05-02,297.44065749999936
2023-05-02,299.35667312499936
2023-05-02,301.02464187499936
2023-05-02,304.31956374999936
2023-05-02,305.97386062499936
2023-05-02,308.06565749999936
2023-05-02,311.07932937499936
2023-05-02,312.00706374999936
2023-05-02,312.77659499999936
2023-05-02,311.28831374999936
2023-05-02,306.05979812499936
2023-05-02,300.30784499999936
2023-05-02,293.80784499999936
2023-05-02,290.47581374999936
2023-05-02,285.73167312499936
2023-05-02,282.53050124999936
2023-05-02,279.21214187499936
2023-05-02,277.18284499999936
2023-05-02,279.02464187499936
2023-05-02,285.16331374999936
2023-05-02,291.12815749999936
2023-05-02,294.99534499999936
2023-05-02,296.73557937499936
2023-05-02,297.79221999999936
2023-05-02,300.23948562499936
2023-05-02,300.52464187499936
2023-05-02,300.92698562499936
2023-05-02,300.89768874999936
2023-05-02,300.87425124999936
2023-05-02,299.71995437499936
2023-05-02,299.94065749999936
2023-05-02,300.65745437499936
2023-05-02,302.26682937499936
2023-05-02,301.81565749999936
2023-05-02,303.66136062499936
2023-05-02,307.16136062499936
2023-05-02,308.38596999999936
2023-05-02,308.64768874999936
2023-05-02,307.63206374999936
2023-05-02,304.25901687499936
2023-05-02,300.67893874999936
2023-05-02,297.77464187499936
2023-05-02,296.24534499999936
2023-05-02,294.44065749999936
2023-05-02,292.35471999999936
2023-05-02,291.87229812499936
2023-05-02,292.40159499999936
2023-05-02,293.79612624999936
2023-05-02,296.16136062499936
2023-05-02,301.51682937499936
2023-05-02,307.99925124999936
2023-05-02,313.64768874999936
2023-05-02,319.19065749999936
2023-05-02,324.94261062499936
2023-05-02,327.53050124999936
2023-05-02,327.86057937499936
2023-05-02,326.39182937499936
2023-05-02,324.33128249999936
2023-05-02,320.10471999999936
2023-05-02,313.21800124999936
2023-05-02,306.35471999999936
2023-05-02,299.38792312499936
2023-05-02,291.72776687499936
2023-05-02,286.38987624999936
2023-05-02,282.73753249999936
2023-05-02,279.20237624999936
2023-05-02,276.80003249999936
2023-05-02,277.06565749999936
2023-05-02,277.42503249999936
2023-05-02,280.35471999999936
2023-05-02,285.02659499999936
2023-05-02,292.01682937499936
2023-05-02,298.35667312499936
2023-05-02,301.43675124999936
2023-05-02,302.98753249999936
2023-05-02,303.74925124999936
2023-05-02,306.06956374999936
2023-05-02,307.05589187499936
2023-05-02,305.44065749999936
2023-05-02,301.59886062499936
2023-05-02,295.50120437499936
2023-05-02,289.34886062499936
2023-05-02,285.13987624999936
2023-05-02,282.96995437499936
2023-05-02,284.33323562499936
2023-05-02,286.42307937499936
2023-05-02,290.21995437499936
2023-05-02,293.16331374999936
2023-05-02,296.90354812499936
2023-05-02,299.85471999999936
2023-05-02,303.09886062499936
2023-05-02,304.09104812499936
2023-05-02,302.64182937499936
2023-05-02,298.67503249999936
2023-05-02,294.85862624999936
2023-05-02,292.63206374999936
2023-05-02,290.05784499999936
2023-05-02,289.27073562499936
2023-05-02,291.22190749999936
2023-05-02,293.52464187499936
2023-05-02,295.40354812499936
2023-05-02,296.63206374999936
2023-05-02,297.42698562499936
2023-05-02,299.93870437499936
2023-05-02,302.45823562499936
2023-05-02,304.77268874999936
2023-05-02,306.56956374999936
2023-05-02,306.63206374999936
2023-05-02,306.21409499999936
2023-05-02,305.77854812499936
2023-05-02,307.38401687499936
2023-05-02,308.48753249999936
2023-05-02,312.21214187499936
2023-05-02,314.00706374999936
2023-05-02,314.49143874999936
2023-05-02,312.79221999999936
2023-05-02,313.12815749999936
2023-05-02,313.76682937499936
2023-05-02,313.63792312499936
2023-05-02,312.92503249999936
2023-05-02,310.98753249999936
2023-05-02,309.08714187499936
2023-05-02,309.48167312499936
2023-05-02,311.86057937499936
2023-05-02,314.89573562499936
2023-05-02,317.77268874999936
2023-05-02,317.87620437499936
2023-05-02,318.56565749999936
2023-05-02,319.82151687499936
2023-05-02,322.11839187499936
2023-05-02,321.79417312499936
2023-05-02,319.67307937499936
2023-05-02,314.50511062499936
2023-05-02,310.56565749999936
2023-05-02,306.42307937499936
2023-05-02,302.17503249999936
2023-05-02,298.10081374999936
2023-05-02,296.15940749999936
2023-05-02,293.00120437499936
2023-05-02,291.27464187499936
2023-05-02,291.35276687499936
2023-05-02,293.09886062499936
2023-05-02,294.09104812499936
2023-05-02,294.46800124999936
2023-05-02,294.42112624999936
2023-05-02,293.97971999999936
2023-05-02,295.36253249999936
2023-05-02,297.85276687499936
2023-05-02,301.08518874999936
2023-05-02,302.87229812499936
2023-05-02,304.37425124999936
2023-05-02,306.11643874999936
2023-05-02,308.43675124999936
2023-05-02,309.73753249999936
2023-05-02,313.13987624999936
2023-05-02,317.91331374999936
2023-05-02,321.94456374999936
2023-05-02,322.58518874999936
2023-05-02,322.94651687499936
2023-05-02,322.21018874999936
2023-05-02,321.32932937499936
2023-05-02,320.20237624999936
